Country,Province,Latitude,Longitude,Interface,Animal_ID,Taxa,Species,Common Name,Sampling_Date,Sex,Age,Sample_Type,PCR_Type,PCR_Protocol,PCR_Result
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0278,rodents/shrews,Rattus rattus,Black Rat,8/20/17,female,adult (reproductive age),rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0278,rodents/shrews,Rattus rattus,Black Rat,8/20/17,female,adult (reproductive age),rectal swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0279,rodents/shrews,Rattus rattus,Black Rat,8/20/17,male,adult (reproductive age),oral swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0279,rodents/shrews,Rattus rattus,Black Rat,8/20/17,male,adult (reproductive age),oral swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0279,rodents/shrews,Rattus rattus,Black Rat,8/20/17,male,adult (reproductive age),rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0279,rodents/shrews,Rattus rattus,Black Rat,8/20/17,male,adult (reproductive age),rectal swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0280,rodents/shrews,Rattus rattus,Black Rat,8/20/17,male,adult (reproductive age),oral swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0280,rodents/shrews,Rattus rattus,Black Rat,8/20/17,male,adult (reproductive age),oral swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0280,rodents/shrews,Rattus rattus,Black Rat,8/20/17,male,adult (reproductive age),rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0280,rodents/shrews,Rattus rattus,Black Rat,8/20/17,male,adult (reproductive age),rectal swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0281,rodents/shrews,Rattus rattus,Black Rat,8/20/17,male,adult (reproductive age),oral swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0281,rodents/shrews,Rattus rattus,Black Rat,8/20/17,male,adult (reproductive age),oral swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0281,rodents/shrews,Rattus rattus,Black Rat,8/20/17,male,adult (reproductive age),rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0281,rodents/shrews,Rattus rattus,Black Rat,8/20/17,male,adult (reproductive age),rectal swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0282,rodents/shrews,Rattus rattus,Black Rat,8/20/17,female,adult (reproductive age),oral swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0282,rodents/shrews,Rattus rattus,Black Rat,8/20/17,female,adult (reproductive age),oral swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0282,rodents/shrews,Rattus rattus,Black Rat,8/20/17,female,adult (reproductive age),rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0282,rodents/shrews,Rattus rattus,Black Rat,8/20/17,female,adult (reproductive age),rectal swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0283,rodents/shrews,Rattus rattus,Black Rat,8/20/17,male,adult (reproductive age),oral swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0283,rodents/shrews,Rattus rattus,Black Rat,8/20/17,male,adult (reproductive age),oral swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0283,rodents/shrews,Rattus rattus,Black Rat,8/20/17,male,adult (reproductive age),rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0283,rodents/shrews,Rattus rattus,Black Rat,8/20/17,male,adult (reproductive age),rectal swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0284,rodents/shrews,Praomys sp.,Unidentified Mouse,8/20/17,male,adult (reproductive age),oral swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0284,rodents/shrews,Praomys sp.,Unidentified Mouse,8/20/17,male,adult (reproductive age),oral swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0284,rodents/shrews,Praomys sp.,Unidentified Mouse,8/20/17,male,adult (reproductive age),rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0284,rodents/shrews,Praomys sp.,Unidentified Mouse,8/20/17,male,adult (reproductive age),rectal swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0285,rodents/shrews,Praomys sp.,Unidentified Mouse,8/20/17,female,adult (reproductive age),oral swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0285,rodents/shrews,Praomys sp.,Unidentified Mouse,8/20/17,female,adult (reproductive age),oral swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0285,rodents/shrews,Praomys sp.,Unidentified Mouse,8/20/17,female,adult (reproductive age),rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0285,rodents/shrews,Praomys sp.,Unidentified Mouse,8/20/17,female,adult (reproductive age),rectal swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0286,rodents/shrews,Praomys sp.,Unidentified Mouse,8/20/17,male,adult (reproductive age),oral swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0286,rodents/shrews,Praomys sp.,Unidentified Mouse,8/20/17,male,adult (reproductive age),oral swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0286,rodents/shrews,Praomys sp.,Unidentified Mouse,8/20/17,male,adult (reproductive age),rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0286,rodents/shrews,Praomys sp.,Unidentified Mouse,8/20/17,male,adult (reproductive age),rectal swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0287,rodents/shrews,Rattus rattus,Black Rat,8/20/17,female,adult (reproductive age),oral swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0287,rodents/shrews,Rattus rattus,Black Rat,8/20/17,female,adult (reproductive age),oral swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0287,rodents/shrews,Rattus rattus,Black Rat,8/20/17,female,adult (reproductive age),rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0287,rodents/shrews,Rattus rattus,Black Rat,8/20/17,female,adult (reproductive age),rectal swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0288,rodents/shrews,Rattus rattus,Black Rat,8/20/17,male,adult (reproductive age),oral swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0288,rodents/shrews,Rattus rattus,Black Rat,8/20/17,male,adult (reproductive age),oral swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0288,rodents/shrews,Rattus rattus,Black Rat,8/20/17,male,adult (reproductive age),rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0288,rodents/shrews,Rattus rattus,Black Rat,8/20/17,male,adult (reproductive age),rectal swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0289,rodents/shrews,Rattus rattus,Black Rat,8/20/17,male,adult (reproductive age),oral swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0289,rodents/shrews,Rattus rattus,Black Rat,8/20/17,male,adult (reproductive age),oral swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0289,rodents/shrews,Rattus rattus,Black Rat,8/20/17,male,adult (reproductive age),rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0289,rodents/shrews,Rattus rattus,Black Rat,8/20/17,male,adult (reproductive age),rectal swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0290,rodents/shrews,Rattus rattus,Black Rat,8/20/17,female,adult (reproductive age),oral swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0290,rodents/shrews,Rattus rattus,Black Rat,8/20/17,female,adult (reproductive age),oral swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0290,rodents/shrews,Rattus rattus,Black Rat,8/20/17,female,adult (reproductive age),rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0290,rodents/shrews,Rattus rattus,Black Rat,8/20/17,female,adult (reproductive age),rectal swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0291,rodents/shrews,Praomys sp.,Unidentified Mouse,8/20/17,male,adult (reproductive age),oral swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0291,rodents/shrews,Praomys sp.,Unidentified Mouse,8/20/17,male,adult (reproductive age),oral swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0291,rodents/shrews,Praomys sp.,Unidentified Mouse,8/20/17,male,adult (reproductive age),rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0291,rodents/shrews,Praomys sp.,Unidentified Mouse,8/20/17,male,adult (reproductive age),rectal swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0292,rodents/shrews,Rattus rattus,Black Rat,8/20/17,male,adult (reproductive age),oral swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0292,rodents/shrews,Rattus rattus,Black Rat,8/20/17,male,adult (reproductive age),oral swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0292,rodents/shrews,Rattus rattus,Black Rat,8/20/17,male,adult (reproductive age),rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0292,rodents/shrews,Rattus rattus,Black Rat,8/20/17,male,adult (reproductive age),rectal swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0293,rodents/shrews,Praomys sp.,Unidentified Mouse,8/20/17,male,adult (reproductive age),oral swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0293,rodents/shrews,Praomys sp.,Unidentified Mouse,8/20/17,male,adult (reproductive age),oral swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0293,rodents/shrews,Praomys sp.,Unidentified Mouse,8/20/17,male,adult (reproductive age),rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0293,rodents/shrews,Praomys sp.,Unidentified Mouse,8/20/17,male,adult (reproductive age),rectal swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0294,rodents/shrews,Praomys sp.,Unidentified Mouse,8/20/17,male,adult (reproductive age),oral swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0294,rodents/shrews,Praomys sp.,Unidentified Mouse,8/20/17,male,adult (reproductive age),oral swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0294,rodents/shrews,Praomys sp.,Unidentified Mouse,8/20/17,male,adult (reproductive age),rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0294,rodents/shrews,Praomys sp.,Unidentified Mouse,8/20/17,male,adult (reproductive age),rectal swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0295,rodents/shrews,Praomys sp.,Unidentified Mouse,8/20/17,male,adult (reproductive age),oral swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0295,rodents/shrews,Praomys sp.,Unidentified Mouse,8/20/17,male,adult (reproductive age),oral swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0295,rodents/shrews,Praomys sp.,Unidentified Mouse,8/20/17,male,adult (reproductive age),rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0295,rodents/shrews,Praomys sp.,Unidentified Mouse,8/20/17,male,adult (reproductive age),rectal swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0296,rodents/shrews,Rattus rattus,Black Rat,8/20/17,female,adult (reproductive age),oral swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0296,rodents/shrews,Rattus rattus,Black Rat,8/20/17,female,adult (reproductive age),oral swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0296,rodents/shrews,Rattus rattus,Black Rat,8/20/17,female,adult (reproductive age),rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0296,rodents/shrews,Rattus rattus,Black Rat,8/20/17,female,adult (reproductive age),rectal swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0297,rodents/shrews,Rattus rattus,Black Rat,8/20/17,male,"subadult (immature, independent)",oral swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0297,rodents/shrews,Rattus rattus,Black Rat,8/20/17,male,"subadult (immature, independent)",oral swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0297,rodents/shrews,Rattus rattus,Black Rat,8/20/17,male,"subadult (immature, independent)",rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0297,rodents/shrews,Rattus rattus,Black Rat,8/20/17,male,"subadult (immature, independent)",rectal swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0298,rodents/shrews,Praomys sp.,Unidentified Mouse,8/20/17,male,adult (reproductive age),oral swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0298,rodents/shrews,Praomys sp.,Unidentified Mouse,8/20/17,male,adult (reproductive age),oral swab,Conventional PCR,"Quan et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0298,rodents/shrews,Praomys sp.,Unidentified Mouse,8/20/17,male,adult (reproductive age),rectal swab,Conventional PCR,"Modified Watanabe et al, RdRp gene",Negative
DR Congo,Kinshasa,-4.72,15.2,dwellings and temporary settlements,CDAR0298,rodents/shrews,Praomys sp.,Unidentified Mouse,8/20/17,male,adult (reproductive age),rectal swab,Conventional PCR,"Quan et al, RdRp gene",Negative
